user_id,items_count,steam_id,playtime_forever,playtime_2weeks
76561197969210592,144,76561197969210592,0,0
Stick509,20,76561198075380049,0,0
76561198076250373,72,76561198076250373,1767,0
76561198068084323,13,76561198068084323,777,0
76561198073566539,3,76561198073566539,6734,0
76561198080496845,44,76561198080496845,960,0
76561198006847723,10,76561198006847723,103,0
MrTroll101,20,76561198087996762,767,0
strixy,17,76561198064241002,1181,0
76561198070643441,165,76561198070643441,14743,0
smesty,117,76561198039856456,1130,0
76561198087557357,7,76561198087557357,0,0
snowmanmatt,72,76561198052517471,194,0
76561198036168976,236,76561198036168976,0,0
ubi5,0,76561198014865447,0,0
penetrationmonster,53,76561198085493750,976,0
317733235,58,76561198027225119,0,0
76561198044810588,111,76561198044810588,858,0
76561198046707445,0,76561198046707445,0,0
SMILE_111,15,76561198092252635,659,0
76561198033683827,0,76561198033683827,0,0
Imposs1bru,130,76561198043689780,898,0
tomyyyyyyyyyyyyyyyyy,29,76561198081093292,9736,0
Smithschipz,119,76561198089133022,218,0
smith1912,196,76561198053459916,217,0
smith1912,196,76561198053459916,217,0
76561198014046850,38,76561198014046850,4151,0
76561198085240724,45,76561198085240724,70,0
76561198083609031,28,76561198083609031,1308,0
76561198029047868,118,76561198029047868,59,0
Niggerhiiiger,10,76561198092591386,288,0
76561198086525848,32,76561198086525848,3220,0
5mok3y,0,76561197993063179,0,0
76561197996529944,78,76561197996529944,8162,0
smokeypsd,383,76561198012890249,62,0
76561198018603270,49,76561198018603270,0,0
76561198041843422,19,76561198041843422,3277,0
76561198088377808,20,76561198088377808,8,0
76561198068963068,119,76561198068963068,0,0
Giovannizzo,128,76561198067214772,2059,0
76561198044145040,72,76561198044145040,30,0
76561198105374132,41,76561198105374132,9,0
CallTheKiller111,89,76561198086105636,1609,0
Smoobss,162,76561198076453591,3777,0
76561197998747182,0,76561197998747182,0,0
76561198067494712,83,76561198067494712,26636,127
76561198058479913,48,76561198058479913,102,0
76561198094073056,0,76561198094073056,0,0
76561198053675394,0,76561198053675394,0,0
76561198045287551,52,76561198045287551,3670,0
RubUrMeat,244,76561198068733993,43,0
76561198048494523,177,76561198048494523,0,0
76561198062172940,8,76561198062172940,2179,0
smuji-chan,151,76561198066694439,9075,0
R-O-L-A-N-D,24,76561198077666917,304,0
SMuffed,57,76561198090042563,4528,0
thisismyownpersonalURL,22,76561198061169150,1096,0
claiborne97,20,76561198079416069,0,0
76561198053934768,162,76561198053934768,199,0
ILIVEINPERTHCOMERAPEME,19,76561198059357799,7980,0
76561198087612430,28,76561198087612430,2426,5
76561198082963778,15,76561198082963778,401,0
76561198061543340,38,76561198061543340,20,0
metaknight09,78,76561198074382145,212,0
76561198077783045,0,76561198077783045,0,0
b0ing,184,76561197983032438,214,0
76561197972377168,0,76561197972377168,0,0
redwineandbowieknives,0,76561198026887620,0,0
GoGoGyro,268,76561198026962221,83,0
TheOnlySnake,289,76561198066832504,193,0
76561198060294413,20,76561198060294413,346,0
76561198023709701,103,76561198023709701,64,0
76561198059180662,41,76561198059180662,1,0
TheSnakeyJake,60,76561198078584552,29858,7
76561198092833010,15,76561198092833010,18,0
customisedforsure,132,76561197976032007,0,0
76561197993957161,0,76561197993957161,0,0
kennethchubs,47,76561197961380968,474,0
Sneaki,82,76561197975113082,5838,0
76561198054189365,95,76561198054189365,10702,0
DogTits197,61,76561198093144429,142,0
76561198069607020,43,76561198069607020,1257,0
76561198094245250,35,76561198094245250,0,0
76561198084063741,40,76561198084063741,846,0
Sneakyyyy,121,76561198082312590,532,0
76561198089360040,24,76561198089360040,0,0
76561198053663929,39,76561198053663929,474,0
sneakystavros,0,76561198041149694,0,0
76561198062379876,26,76561198062379876,2811,0
76561198092189841,31,76561198092189841,1177,0
76561198062114371,20,76561198062114371,7566,0
76561197965281231,27,76561197965281231,0,0
76561198054349583,93,76561198054349583,92,0
SnipeDemon,118,76561198042443120,963,0
76561198040529344,62,76561198040529344,213,0
76561198159327847,8,76561198159327847,0,0
76561198091320077,7,76561198091320077,39730,0
DrSnippyPhD,147,76561198047513969,700,0
76561198029171788,17,76561198029171788,16,0
GetSnitchedOn,142,76561198042920883,168,0
76561198084741314,49,76561198084741314,431,0
snoble,68,76561198026045912,479,0
76561198089300394,68,76561198089300394,1495,0
J0d4Ns3,49,76561198065543620,3094,0
01120477677,29,76561198034065901,7,0
76561198061326503,66,76561198061326503,0,0
76561198044824650,3,76561198044824650,0,0
76561197999566657,144,76561197999566657,966,0
76561198079742288,183,76561198079742288,751,0
dirty_mut,63,76561198026013172,0,0
xhonestx,45,76561198066914419,910,0
TheofficalSneakyJew,108,76561198097319267,261,0
76561198053971119,85,76561198053971119,0,0
snooptown,39,76561198057860638,551,0
76561198078373650,48,76561198078373650,9631,0
76561198066834903,4,76561198066834903,33,0
Red_Flag,110,76561197981486918,16,0
Snuzzel,44,76561198045663465,721,0
76561198054729465,34,76561198054729465,34,0
Ninja_5ty13,185,76561198048924360,257,0
ShaaaCompareee,73,76561198067645241,11342,0
RaunZ,35,76561198046205143,1449,0
76561198053084548,0,76561198053084548,0,0
76561198078883335,62,76561198078883335,3799,307
76561198051777058,0,76561198051777058,0,0
and0s,4,76561198098625802,108644,948
Escapehh,27,76561198094224649,1479,0
Snowballx,132,76561197970346475,0,0
76561198063816800,62,76561198063816800,95,0
Silvias,1,76561198040164644,1,0
76561198048133739,26,76561198048133739,23,0
SnowGolem1,13,76561198059029680,2856,0
76561198049230968,106,76561198049230968,2134,0
snowldd,28,76561198061885015,144719,0
692412341234,28,76561198107278419,4606,76
76561198013340799,27,76561198013340799,54558,0
2Ryo2Know,29,76561198069566360,1878,0
76561198097742192,90,76561198097742192,4507,0
76561198061784934,127,76561198061784934,166,0
SnowyGnar,96,76561198053921883,4695,0
76561198052492773,55,76561198052492773,725,0
76561198043438277,147,76561198043438277,0,0
76561198071145578,0,76561198071145578,0,0
snubbo,155,76561198071858763,699,0
76561198009729872,297,76561198009729872,3452,0
snuggetface,113,76561198078913859,574,0
76561198005960058,0,76561198005960058,0,0
snuggles22,36,76561198044051108,81386,0
meepboopityboop,34,76561198035142577,302,0
76561198046812515,21,76561198046812515,17,0
76561198017611873,2,76561198017611873,8,0
76561198102034206,31,76561198102034206,9,0
76561198089140432,0,76561198089140432,0,0
76561198149068328,13,76561198149068328,93,0
76561198069266487,66,76561198069266487,3404,0
76561198057592145,140,76561198057592145,1268,0
soapking,72,76561198085878685,0,0
zimbabweeeeeeee,19,76561198080661364,12068,0
76561198070207982,36,76561198070207982,84,0
76561197976763710,0,76561197976763710,0,0
76561198071867962,0,76561198071867962,0,0
SodaLicious,152,76561198082619748,282,0
76561198045520311,89,76561198045520311,0,0
76561198028921473,0,76561198028921473,0,0
justsodathings,70,76561198086132643,1039,0
76561197988269234,0,76561197988269234,0,0
76561198074419128,58,76561198074419128,1,0
SGGTV,17,76561198092215303,339,0
76561198104830424,16,76561198104830424,124,0
OfficialTristam,2,76561198062042475,244,0
stalker89,0,76561197996406369,0,0
76561198072297190,5,76561198072297190,3441,177
76561198060535234,126,76561198060535234,13,0
sh31tf4c3,50,76561198092564367,53,0
76561198003661622,192,76561198003661622,24,0
76561198119867383,16,76561198119867383,0,0
soisawce,828,76561198107012395,1901,0
Sokiwi,138,76561198068258464,826,0
76561198060622025,234,76561198060622025,841,0
76561198084907648,48,76561198084907648,6815,33
76561198037777644,29,76561198037777644,330,0
76561198124406127,184,76561198124406127,1356,0
arcturian_sign,0,76561197993571677,0,0
KarmaDerp,61,76561198050677617,27,0
76561198089512989,15,76561198089512989,0,0
76561198090582349,82,76561198090582349,764,0
Laval,48,76561198085332213,5192,0
origonalteamgrumio,52,76561198058958025,6596,0
76561198015802290,0,76561198015802290,0,0
solo60,0,76561197963676991,0,0
76561198100507019,37,76561198100507019,6401,0
76561198045501641,173,76561198045501641,353,0
tosholotomotoho,138,76561198054718565,406,0
nobody114514,202,76561198012739309,0,0
Somebody58,63,76561198045023956,54,0
islam_hemel,0,76561198049582112,0,0
76561198097909936,17,76561198097909936,2335,0
76561198050446579,0,76561198050446579,0,0
76561197974129014,0,76561197974129014,0,0
76561198056062731,15,76561198056062731,116,0
76561198095748015,112,76561198095748015,22,0
Mushy_Gamer132,85,76561198077584101,3242,0
cheangkangwen,47,76561198095650164,1670,0
76561198069119009,93,76561198069119009,1838,18
Bradisfuckingawesome,24,76561198061079405,3744,0
76561198192346098,59,76561198192346098,388,0
oarmyo,71,76561198092764066,5972,0
76561198042645011,39,76561198042645011,905,0
LoliconZOtaku,27,76561198063140661,2950,0
76561198070827197,133,76561198070827197,49,0
76561198062489285,164,76561198062489285,8268,0
76561198070143410,34,76561198070143410,2475,0
76561198037212188,2,76561198037212188,263,0
GetterOnUp,41,76561198075712020,1649,0
DyingDark626,190,76561198056488572,48,0
76561198075920770,12,76561198075920770,669,0
76561198005089965,28,76561198005089965,836,0
Raxsa,110,76561198042021618,519,0
76561198096086166,5,76561198096086166,2,0
76561198065283446,78,76561198065283446,763,0
76561198054821646,29,76561198054821646,2420,0
The_Aussie_Gamer,255,76561198065273523,33,0
76561198106063253,0,76561198106063253,0,0
sonicmario9000,165,76561198069232992,92,0
76561198074710115,49,76561198074710115,5597,0
76561198172468639,6,76561198172468639,224,0
76561197978128518,0,76561197978128518,0,0
SOBirch,145,76561198112919878,39,0
76561198071108830,43,76561198071108830,15966,617
XxAberdeenxX,70,76561198028318730,1,0
76561198048696234,15,76561198048696234,0,0
PAULIENE,0,76561197967314260,0,0
76561198069674997,22,76561198069674997,138,0
Sooshie,12,76561198075989717,743,0
76561197979007418,19,76561197979007418,1,0
sorakita7435,163,76561198077457990,1500,0
76561198060441272,38,76561198060441272,12,0
76561198062177807,2,76561198062177807,2702,0
sora_190,47,76561198051004537,594,0
SORETARDED,75,76561198088040458,211,0
76561197970816430,87,76561197970816430,527,0
76561198082096463,115,76561198082096463,5374,0
subject2397,112,76561198081573458,15,0
gossuper,71,76561198061327159,2134,0
rtd98,91,76561198078807795,34,0
nothinpersonnelkid,303,76561198078503419,11908,0
76561198047956568,32,76561198047956568,0,0
76561198068765906,26,76561198068765906,203,0
Sothere,378,76561198013601877,15,0
SoTotallyPro,180,76561198027207507,602,0
76561198067320451,23,76561198067320451,79,0
76561198068354201,0,76561198068354201,0,0
76561198082876588,59,76561198082876588,4822,0
76561198209867064,0,76561198209867064,0,0
soulsphere33,92,76561197972369014,714,0
76561197993816001,19,76561197993816001,10098,0
76561198050858375,0,76561198050858375,0,0
soulacecancermemes,16,76561198070488806,80,0
SoulDastunnel,138,76561198067468808,4072,0
Souless_Serpent,323,76561198026971509,0,0
76561198065892320,22,76561198065892320,2045,0
76561198011126927,0,76561198011126927,0,0
SoulJamboree,74,76561198073140678,115,0
76561198187035053,15,76561198187035053,1101,0
soulnsurf,13,76561197983933085,18,0
76561198033986892,245,76561198033986892,17,0
76561198097474930,63,76561198097474930,40,0
10197226,36,76561198081149223,0,0
ukou,60,76561198091574817,62,0
76561198079103453,73,76561198079103453,114,0
76561198080561680,84,76561198080561680,51,0
76561198070577751,51,76561198070577751,82,0
76561198089739791,19,76561198089739791,236,0
76561198141851819,49,76561198141851819,1443,0
SourNipples,49,76561198098677797,0,0
karrotkakes,56,76561198044050600,96,0
SouthDoom,32,76561198087408182,3080,0
rafaelmb26,49,76561198036325109,4593,0
UnorthadoxEnigma,150,76561198021430384,3195,0
soveriegn5574,109,76561198048092538,16,0
soveriegn5574,109,76561198048092538,16,0
76561198055096033,114,76561198055096033,5710,0
76561198031290502,128,76561198031290502,77,0
76561198098009902,73,76561198098009902,62,0
DartCrow,110,76561198066974442,2215,0
Brewl,74,76561198052983489,2386,0
76561198076734791,38,76561198076734791,3888,0
76561198069894550,53,76561198069894550,740,0
76561198066527039,54,76561198066527039,5090,4
SoPhantastic,66,76561198047631637,698,0
SP_13,0,76561198073598029,0,0
76561198083470658,15,76561198083470658,27,0
MrsDankRabbit,78,76561198050859255,328,0
12334433444,0,76561198065911267,0,0
76561198049750344,30,76561198049750344,2334,0
goneckurself,14,76561198188289590,607,0
sp8i,232,76561198000695619,10,0
76561198031252045,62,76561198031252045,347,0
sparcoima,21,76561198074139683,0,0
spaceking,234,76561197989281551,207,0
SpaceDragon6,99,76561198000193495,11939,0
76561198020838594,19,76561198020838594,785,0
76561198062853201,40,76561198062853201,99,0
76561198045061169,124,76561198045061169,0,0
1859082899,17,76561198056737397,263,0
taokakamaraca,67,76561198027156273,24530,0
hedged,375,76561197985168439,1327,0
76561198007321782,94,76561198007321782,24,0
76561198026780542,55,76561198026780542,50,0
76561198093921031,46,76561198093921031,16103,46
76561198077507817,131,76561198077507817,0,0
76561197963397231,0,76561197963397231,0,0
76561198005778321,122,76561198005778321,348,0
DakaraDrkCry,23,76561198092188619,417,0
spacemonkeigh,98,76561198029324869,0,0
spacemonkey53,162,76561198074954705,829,0
daleks3k,145,76561198049219015,0,0
76561198040222752,120,76561198040222752,116,0
76561197971076715,41,76561197971076715,0,0
76561198069827794,31,76561198069827794,0,0
sperkzdesu,46,76561198046249686,1297,0
76561198011551779,142,76561198011551779,5532,0
xxSuperHackerxx,0,76561198014006202,0,0
76561198065220915,29,76561198065220915,18440,0
ManyaManya,94,76561198028078449,2112,0
76561198093390150,459,76561198093390150,0,0
76561198093804105,7,76561198093804105,0,0
spanduke,215,76561198059684296,0,0
spangher,114,76561198047569111,451,0
76561198045124565,78,76561198045124565,46,0
76561198067837317,82,76561198067837317,1356,0
76561198078694125,86,76561198078694125,387,0
floppymoppy,26,76561198084113994,1690,0
spankwankable,141,76561198095175819,9079,0
76561198115952538,25,76561198115952538,146,0
76561198093272651,40,76561198093272651,6857,0
76561198047232491,23,76561198047232491,10,0
76561198024277299,146,76561198024277299,125,0
76561198058610487,0,76561198058610487,0,0
76561198163699832,39,76561198163699832,9324,0
SparkierOcean53,132,76561198072753966,960,0
76561198088582049,33,76561198088582049,1683,0
76561198057462487,68,76561198057462487,0,0
voadoo,144,76561198073142770,689,21
76561198233190220,0,76561198233190220,0,0
sparkyenergia,0,76561197971209707,0,0
SparkyBang,88,76561198067707177,76,0
76561198041230104,0,76561198041230104,0,0
76561198017803141,20,76561198017803141,34451,0
76561198081498963,75,76561198081498963,168,0
xsparkzking,266,76561198073447765,407,0
76561198082960297,0,76561198082960297,0,0
76561198109510993,40,76561198109510993,335,0
Sparon,109,76561198040402042,9491,80
76561198176707605,26,76561198176707605,441,0
76561198041112514,101,76561198041112514,486,0
76561198052657961,30,76561198052657961,331,0
76561198090799037,17,76561198090799037,5289,0
76561198044443958,245,76561198044443958,299,0
76561198074791497,1,76561198074791497,691,0
76561198057932055,55,76561198057932055,6,0
76561198040448714,93,76561198040448714,500,0
76561198084405327,53,76561198084405327,17,0
76561198046980884,0,76561198046980884,0,0
76561197965839479,84,76561197965839479,0,0
SpatialWheel14,112,76561198060196910,19591,0
Whattaheadshot,0,76561198033929042,0,0
76561198014255751,38,76561198014255751,629,0
76561198065191239,27,76561198065191239,15712,0
76561198094466768,119,76561198094466768,0,0
76561198088114258,35,76561198088114258,99,0
spearman175,47,76561198045134917,5082,0
GoldenSkillz,145,76561198093075544,0,0
Speccuberly,60,76561198082043566,590,0
76561198043094663,12,76561198043094663,240,0
noahdj6,57,76561198091461532,14722,0
76561198093167568,11,76561198093167568,917,0
spect7591,21,76561198282317718,1,0
76561198070886631,12,76561198070886631,89,0
76561197986129517,62,76561197986129517,1,0
insertdankmemes,178,76561198045689414,261,0
76561198036124769,89,76561198036124769,94,0
76561198036124769,89,76561198036124769,94,0
76561197995933077,96,76561197995933077,1443,0
saltymines,69,76561198034881946,331,0
76561198057196636,33,76561198057196636,845,0
CSGOSpeedy,22,76561198137367511,545,0
SwegSpuudddyyy69,43,76561198076925188,1819,0
