,genres,title,id,Action,Adventure,Animation &amp; Modeling,Audio Production,Casual,Design &amp; Illustration,Early Access,Education,Free to Play,Indie,Massively Multiplayer,Photo Editing,RPG,Racing,Simulation,Software Training,Sports,Strategy,Utilities,Video Production,Web Publishing,year
102233,"Casual, Indie",Tico,748980,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2008
102235,"Casual, Indie, Simulation",Yatzy,749010,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2013
102238,"Adventure, Indie, RPG, Strategy, Early Access",❂ Heroes of Hexaluga ❂,728050,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2017
102242,"Action, Adventure, Casual, Indie",Family Jewels,738730,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102244,"Action, Adventure, Indie",Glitchbuster,661360,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102245,"Action, Indie, Sports",FROG X BIRD,700140,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2017
102257,"Action, Free to Play, RPG",Base Defense,632730,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2012
102258,"Action, Adventure, Indie, RPG",Battle Chef Brigade,452570,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2017
102259,"Action, Casual, Indie, Strategy",Lab 03 Yrinth : Master Levels 2,749230,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017
102261,"Indie, Simulation, Strategy",MarionetteAI,652520,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2017
102262,"Action, Adventure, Indie, RPG",Battle Chef Brigade - Soundtrack,743790,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2017
102264,"Action, Casual, Free to Play",Wonky Ship - Shipwright,756120,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2017
102265,"Action, Casual, Free to Play",Wonky Ship - Master of Coin,756121,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2017
102266,"Action, Casual, Free to Play",Wonky Ship - Black Hole Down Pack,756130,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2017
102267,"Action, Casual, Indie",Star Boss,519890,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102268,"Casual, Sports",Olson's Boxing Challenge,747790,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017
102269,"Free to Play, Indie, Simulation",Pairs,732950,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2017
102271,"Action, Free to Play, Massively Multiplayer",Tanki X: Steam Pack,754630,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2017
102272,"Action, Adventure, Indie",Take the Cake,500440,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102273,"Casual, Indie, Simulation",Puzzle Mania,665160,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017
102274,"Action, Adventure, Indie, RPG, Strategy",Seek Not a Lighthouse,748730,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2017
102275,"Action, Adventure, Indie",Tower Fortress,593700,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102285,"Action, Adventure, Free to Play, Massively Multiplayer, RPG",DC Universe Online™ - Episode 30: Earth 3,757020,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2017
102286,Adventure,Umineko When They Cry - Answer Arcs,639490,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
102287,"Simulation, Strategy, Early Access",Pro Farm Manager,517270,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2017
102288,"Action, Casual, Indie, Early Access",TYRED,661340,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102290,"Casual, Indie",Slam Fighter II,708780,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102291,"Casual, Indie",HexaMon,743480,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102293,Action,THE LAST BLADE 2,702110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
102294,"Action, Casual, Indie, Strategy",Lab 03 Yrinth : Salina Archive Map Pack,747420,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017
102296,"Action, Adventure, Indie",Great War 1914,739200,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102297,"Adventure, Casual, Indie",Qbik,618470,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102298,"Adventure, RPG",Prehistorik,745870,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1991
102299,"Action, Indie",Super Skelemania,730920,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102300,"Casual, Indie, Simulation, Strategy, Early Access",Mobile Empire,741260,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2017
102301,"Action, Adventure, Casual, Indie, Simulation, Strategy",Achievement Clicker,743640,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2017
102302,"Indie, Simulation",Achievement Clicker - Soundtrack,752350,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017
102303,"Adventure, Indie, RPG",Choice of the Ninja,752850,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2017
102304,"Adventure, Indie, RPG",Choice of the Rock Star,752830,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2017
102306,"Free to Play, Massively Multiplayer, Simulation, Sports",Sport Topwater Night Pack,591983,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,2017
102307,"Action, Adventure, Indie",Sleeping Dawn,742900,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102308,"Action, Casual, Indie",Hardy Only One,726170,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102309,"Action, Indie, RPG, Strategy, Early Access",Witchcraft,577000,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2017
102310,"Action, Adventure, Casual, Indie, Strategy",FPS - Fun Puzzle Shooter,697850,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017
102312,Indie,"Burn, Clown, Burn!",740150,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102315,"Action, Casual, Indie, Sports",HEXOPODS,729990,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2017
102316,"Adventure, Casual, Indie, Strategy",Minimancer,734490,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017
102318,"Adventure, Casual, Indie",Idolzzz,743410,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102319,Indie,Bryan Audley's Numbers,713920,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102320,"Adventure, Casual",Bridge to Another World: The Others Collector's Edition,748580,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
102324,"Casual, Indie, Simulation, Strategy",Imperi,749710,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2017
102325,"Casual, Indie",Fluffy Friends 2,737810,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102326,"Action, Casual, Indie",Cutthroat,737380,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102329,"Action, Casual, Indie",Cutthroat - Spooky Skin Pack,752230,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102330,"Adventure, Indie, RPG",Fantasia of the Wind Theme Soundtrack,755270,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2017
102331,"Free to Play, Strategy",Yu-Gi-Oh! Duel Links,601510,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2017
102333,"Adventure, Casual, Simulation, Strategy",Northern Tale 4,573740,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2017
102334,"Simulation, Strategy",Expansion - Europa Universalis IV: Cradle of Civilization,721340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2017
102335,"Simulation, Strategy",Content Pack - Europa Universalis IV: Cradle of Civilization,721341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2017
102336,"Casual, Indie, Simulation",Cleo's Lost Idols - Special Abilities,706122,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017
102338,"Simulation, Strategy",Expansion - Crusader Kings II: Jade Dragon,640140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2017
102339,"Action, Racing",PAKO 2,612370,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2017
102340,"Casual, Indie, Simulation",Cleo's Lost Idols - Crazy Hats Pack,706121,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017
102341,"Casual, Free to Play, Indie, Simulation, Strategy",Cleo's Lost Idols,515230,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,2017
102342,"Casual, Indie, Simulation",Cleo's Lost Idols - Hats Pack,706120,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017
102345,"Action, Adventure, Indie",Choice,648550,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102346,Indie,External Visions,748880,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102347,"Adventure, Indie",Holy Avenger,544680,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102348,"Action, Casual, Indie",Duel Jousting,751540,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102352,"Action, Indie",BHB: BioHazard Bot,711260,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102355,"Indie, Strategy",Guide The Ball,739940,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017
102358,Sports,PRO EVOLUTION SOCCER 2018 LITE,592600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017
102360,"Action, Free to Play, Indie, RPG, Strategy",Dungeon Defenders II - Bag Booster Pack,747600,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,2017
102363,"Casual, Indie",3D Tower,745670,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102364,"Adventure, Casual, Indie",Play with Gilbert,740040,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102365,"Action, Adventure, Casual, Indie",There Is A Genie In My Szechuan Sauce,745220,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102366,"Casual, Indie",Sudokube,684980,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102367,"Action, Adventure, Casual, Indie",Rasty Pelican,746300,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014
102368,"Casual, Indie, Simulation",Skript,746890,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2012
102370,"Casual, Indie",The Sapper,734540,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102374,"Adventure, Casual, Indie, Simulation",Happy Santa,746490,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017
102375,"Action, Adventure, Indie, RPG",Scrolls of the Lord,723070,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2017
102378,"Action, Indie, Early Access",Blazing Beaks,585710,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102380,"Adventure, Casual, Indie",Oure,694950,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102381,"Action, Adventure, Casual, Indie",Achievement Hunter: Zombie,721440,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102383,"Indie, Simulation, Sports, Strategy",Draft Day Sports: College Basketball 2017,729310,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,2017
102384,Indie,東方天空璋 ～ Hidden Star in Four Seasons.,745880,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102385,RPG,仙劍奇俠傳六 (Chinese Paladin：Sword and Fairy 6),696360,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015
102386,"Action, Indie, Early Access",Offensive Dimensions,749200,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102387,"Casual, Indie",Unforgiving Happiness,736390,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102389,"Indie, Strategy, Early Access",Slay the Spire,646570,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017
102391,"Action, Adventure, RPG",HYAKKI CASTLE,686740,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017
102392,"Adventure, RPG, Strategy",Tales from Candlekeep - Artus Cimber's Explorer Pack,750320,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017
102393,"Adventure, RPG, Strategy",Tales from Candlekeep - Asharra's Diplomat Pack,750340,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017
102394,"Action, Free to Play, Massively Multiplayer, Simulation",World of Warships,552990,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2017
102395,"Adventure, RPG, Strategy",Tales from Candlekeep - Birdsong's Entertainer Pack,750341,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017
102396,Action,Injustice™ 2 - Gods Shader Pack,731160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
102397,Action,Injustice™ 2 - Demons Shader Pack,731150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
102398,"Adventure, RPG, Strategy",Tales from Candlekeep - Dragonbait's Dungeoneer Pack,750342,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017
102399,Action,Injustice™ 2 - Raiden,727990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
102400,Action,Injustice™ 2 - Black Manta,727980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
102402,Action,Injustice™ 2 - Sub-Zero,721260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
102403,"RPG, Early Access",Star Traders: Frontiers,335620,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017
102404,Action,Injustice™ 2 - Starfire,704810,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
102405,Action,Injustice™ 2 - Brainiac,721290,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
102407,"Simulation, Sports",WWE 2K18 - Cena (Nuff) Pack,706110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2017
102408,"Action, Racing",Road Rage,499210,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2017
102409,"Simulation, Strategy",Polaris Sector: Lumens,620680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2017
102410,Simulation,FSX Steam Edition: Beechcraft® Baron® B55 Add-On,677992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
102412,Simulation,FSX Steam Edition: Toposim Southeast Asia,677996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
102413,"Adventure, Casual, RPG, Simulation",Harvest Moon: Light of Hope,585900,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2017
102414,"Action, Adventure, Indie, RPG",Thy Sword,560300,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2017
102415,Adventure,Qajary Cat,734080,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
102419,"Action, Indie",Beekyr Reloaded,484930,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102424,Action,Injustice™ 2 - Ultimate Pack,734280,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
102425,Action,Injustice™ 2 - Darkseid,721270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
102426,"Casual, RPG, Simulation, Strategy",TEEN DATE SIMULATOR,744890,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2017
102427,"Simulation, Strategy",Clad in Iron: Philippines 1898,712970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2017
102428,"Indie, Simulation",LaGuardia [KLGA] airport for Tower!3D Pro,748850,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017
102429,"Action, Casual, Indie",Pixel Space Battles,745500,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102430,"Adventure, Casual, Indie",Fidget Spinner In Space,745510,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102431,"Casual, Indie",Far from Noise,706130,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102432,"Action, Early Access",Dungeon Rustlers,713450,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
102435,"Action, Early Access",JunkerBot,730270,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
102436,Racing,ATV Drift &amp; Tricks,622020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2017
102438,"Action, Casual, Indie, Sports",REPULSE: Galactic Rivals,692310,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2017
102441,Adventure,Syberia 3,464340,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
102443,Simulation,Farming Simulator 17 - Platinum Expansion,635330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
102446,"Adventure, Casual, Indie, RPG, Strategy",AZURA,709410,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2017
102450,"Action, Adventure, Indie",without_an_output.map,754210,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102451,"Action, Adventure, Indie",Nana in the Dark,736200,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102452,Action,Moose Invasion,737280,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
102453,"Casual, Early Access",Askutron Quiz Show,701280,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
102454,"Adventure, Indie",Deep Sorrow,736110,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102455,Free to Play,家有大貓 Nekojishi,570840,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2017
102456,"Action, Casual, Indie, Early Access",Endless Combat,690350,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102457,"Adventure, Free to Play, Indie, RPG, Strategy, Early Access",Tactical Monsters Rumble Arena,705220,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,2017
102460,"Casual, Indie, Strategy",Tronix Defender,745420,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017
102462,"Action, Casual, Indie, Strategy",Galactic Lords,716230,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017
102463,"Action, Casual, Indie",Skein,407630,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102464,"Action, Free to Play, Massively Multiplayer, RPG, Early Access",Closers,215830,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2017
102465,"Adventure, Casual",Sable Maze: Norwich Caves Collector's Edition,729910,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
102467,"Adventure, Indie",FallenCore,670090,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102468,"Adventure, Casual, Indie",Save the Halloween,741100,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102469,"Adventure, Casual",Dark Dimensions: City of Ash Collector's Edition,729920,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
102470,"Adventure, Casual, Indie",All That Remains,749580,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102471,RPG,Fantasy of Eden,735010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017
102472,"Action, Adventure, Indie, RPG",Light Apprentice - The Comic Book RPG,569570,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2017
102474,"Casual, Indie, Simulation",Harvest Life,649790,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017
102475,"Adventure, RPG",Sphinx and the Cursed Mummy,606710,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2003
102477,"Adventure, RPG",Sphinx and the Cursed Mummy: Soundtrack,733200,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017
102479,"Casual, Indie, Strategy",Neven,743570,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2010
102480,"Casual, Indie",Perspectrip,744290,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
102481,"Casual, Indie, Simulation",Pinball,745120,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2007
102482,"Indie, Simulation, Strategy",Solar Collector,718240,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2017
102483,"Action, Adventure, Indie, Simulation",Psi Project,725280,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017
102485,"Casual, Indie",Bars and Balance,731940,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102486,"Adventure, Casual, Indie, Simulation",Gaokao.Love.100Days - Official Artworks,747900,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017
102487,"Action, Adventure, Indie",StrainZ-1: Elimination,728660,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102489,"Action, Indie",Zorbit's Orbits,739410,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102490,"Action, Racing",MegaRace 2,733760,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1996
102492,"Action, Indie, RPG, Strategy",The Cleansing - Versus (Original Soundtrack),723470,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2017
102494,"Adventure, Casual, Indie, Simulation, Sports, Strategy",BALL GAME,741010,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,2017
102495,"Casual, Free to Play, Indie, Simulation",Doodle God Blitz - Complete OST Collection,746180,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2017
102496,"Adventure, Casual, Indie",Adventures Of Pipi,744420,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102497,"Adventure, Casual, Simulation",Bottle: Pilgrim,735350,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
102498,"Action, Adventure, Casual, Indie",Achievement Hunter: Kiborg,710860,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
102499,Simulation,Train Simulator: DB BR 151 Loco Add-On,562390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
102501,"Action, Strategy",Battle of Empires: 1914-1918 - Honor of the Empire,639540,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017
102502,Adventure,Little Nightmares The Hideaway DLC,584096,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
102503,"Simulation, Sports",Football Manager 2018,624090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2017
102504,"Simulation, Sports",Football Manager Touch 2018,624120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2017
102505,Action,Romans From Mars,719220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
102506,"Simulation, Sports",Football Manager Touch 2018 - All Players Interested,711732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2017
102507,"Simulation, Sports",Football Manager Touch 2018 - All Job Applications,711731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2017
102508,"Simulation, Sports",Football Manager Touch 2018 - Attribute Masking,711733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2017
102509,"Simulation, Sports",Football Manager Touch 2018 - Board-Override,711734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2017
102510,"Simulation, Sports",Football Manager Touch 2018 - Design a Son,711735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2017
102511,"Simulation, Sports",Football Manager Touch 2018 - Foreign Influx,711736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2017
102512,"Simulation, Sports",Football Manager Touch 2018 - National Management,711737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2017
102513,"Simulation, Sports",Football Manager Touch 2018 - No Loan Restrictions,711738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2017
